Date,Industrial Production,Exchange Rate,Reserves,CPI,Exchange Rate Growth,US CPI,Real Exchange Rate,Real Exchange Rate Growth,Real Exchange Rate Index,Monthly Inflation Rate,Monthly Industrial Production Growth,Growth in Industrial Production,Reserves Index,Country
1972-02-01,59.41,3.19,20196930000,34.62,-1.2383900928792582,18.94,1.7451935297515888,-1.1681387098163465,1.3016453321333974,0.40603248259860614,3.863636363636358,-0.43572984749455923,419.7663084254916,Germany
1972-03-01,61.87,3.17,20237420000,34.83,-0.6269592476489034,18.99,1.7283462532299738,-0.9653529098296088,1.2890798610439864,0.60658578856152,4.140717051001519,4.035648225996291,420.60783918428257,Germany
1972-04-01,65.38,3.18,20286150000,34.97,0.3154574132492186,19.03,1.7304947097512156,0.12430706620427667,1.2906822784002803,0.40195233993682855,5.673185711976725,3.92624384040694,421.6206273758331,Germany
1972-05-01,63.75,3.18,20349160000,34.97,0.0,19.08,1.7350414641120961,0.26274303730950965,1.2940734562205647,0.0,-2.493117161211378,1.1262690355329896,422.9302063610497,Germany
1972-06-01,63.04,3.17,23168380000,35.11,-0.3144654088050387,19.12,1.726300199373398,-0.5038072529967796,1.2875538202890193,0.40034315127253084,-1.1137254901960825,1.1553273427471034,481.52394174753243,Germany
1972-07-01,57.07,3.16,25371140000,35.39,-0.3154574132492046,19.22,1.7161684091551286,-0.5869077824324553,1.279997066714737,0.7974935915693537,-9.47017766497462,1.9653385742361973,527.3053765273398,Germany
1972-08-01,53.31,3.19,25138430000,35.39,0.9493670886075887,19.26,1.7360666855043798,1.1594594238596434,1.2948381133298879,0.0,-6.588400210268086,3.7765232626046474,522.4688089087118,Germany
1972-09-01,62.59,3.19,24699430000,35.74,0.0,19.31,1.7235282596530495,-0.7222318103343839,1.2854863805830858,0.9889799378355546,17.40761583192647,4.108449767132405,513.344778207076,Germany
1972-10-01,64.54,3.21,24435330000,35.88,0.6269592476489034,19.4,1.7356187290969896,0.7014952830755483,1.2945040069074547,0.3917179630665846,3.115513660329139,2.7052832590706677,507.8558112177775,Germany
1972-11-01,68.82,3.2,24108820000,36.09,-0.3115264797507722,19.44,1.7236907730673316,-0.6872451783153877,1.2856075905368838,0.5852842809364489,6.631546327858673,7.079508324257033,501.069735444677,Germany
1972-12-01,67.25,3.2,23689340000,36.23,0.0,19.49,1.721446315208391,-0.13021232659652382,1.283933570982344,0.3879190911609598,-2.2813135716361455,17.180693500609866,492.35140196239405,Germany
1973-01-01,60.45,3.2,23637820000,36.65,0.0,19.54,1.7060845839017735,-0.8923735332842964,1.2724760876099457,1.1592602815346353,-10.111524163568763,5.681818181818188,491.28062733426583,Germany
1973-02-01,66.22,3.01,29619760000,36.86,-5.937500000000012,19.67,1.6062588171459578,-5.851161642145353,1.1980214548662407,0.5729877216916757,9.545078577336641,11.462716714357857,615.6072884170534,Germany
1973-03-01,65.76,2.83,32292120000,37.14,-5.9800664451827155,19.86,1.5132956381260094,-5.787559142251286,1.1286852546289976,0.7596310363537695,-0.6946541830262665,6.2873767577178,671.148734170638,Germany
1973-04-01,69.53,2.84,31958010000,37.35,0.3533568904593564,19.99,1.5199892904953143,0.4423228482700159,1.1336776873952763,0.5654281098546043,5.732968369829683,6.347506882838805,664.2047025129534,Germany
1973-05-01,67.65,2.79,31537090000,37.62,-1.760563380281684,20.13,1.4928947368421053,-1.782548983906318,1.113469327297839,0.7228915662650603,-2.7038688335970007,6.117647058823539,655.4564405472756,Germany
1973-06-01,69.14,2.58,33059790000,37.83,-7.526881720430106,20.27,1.3824107850911975,-7.4006525057896955,1.031065331625972,0.5582137161084466,2.2025129342202465,9.67639593908629,687.1037333704669,Germany
1973-07-01,57.59,2.33,35123410000,37.97,-9.689922480620154,20.32,1.2469212536212801,-9.800960245038826,0.9300110283729327,0.37007665873645124,-16.705235753543533,0.9111617312072884,729.9933284422433,Germany
1973-08-01,57.59,2.42,34087210000,37.97,3.8626609442060027,20.68,1.3180300237029232,5.702747456997037,0.983047208643262,0.0,0.0,8.02851247420746,708.4572905993386,Germany
1973-09-01,68.42,2.42,36081610000,37.97,0.0,20.73,1.3212167500658416,0.24177949709867086,0.9854240152405622,0.0,18.80534815072061,9.31458699472758,749.908240101258,Germany
1973-10-01,67.39,2.41,35799450000,38.25,-0.41322314049585895,20.91,1.3174666666666666,-0.28383559313701623,0.9826270311419896,0.7374242823281474,-1.5054077755042417,4.4158661295320645,744.043920049382,Germany
1973-11-01,71.86,2.58,34512040000,38.74,7.05394190871369,21.05,1.4018843572534847,6.407576959833383,1.0455896143905383,1.2810457516339913,6.633031607063367,4.417320546352821,717.2868167109012,Germany
1973-12-01,70.5,2.65,33385339999,39.09,2.713178294573637,21.19,1.4365182911230492,2.470527165123504,1.0714211898497668,0.9034589571502272,-1.8925688839409927,4.832713754646845,693.8698568005204,Germany
1974-01-01,61.48,2.81,32224500000,39.37,6.0377358490566095,21.37,1.5252654305308613,6.17793312874777,1.137612874485919,0.7162957278076032,-12.794326241134756,1.7038875103391193,669.7433424712198,Germany
1974-02-01,65.83,2.71,32294420000,39.72,-3.5587188612099676,21.65,1.4771273917421952,-3.1560433892422135,1.1017093185655378,0.8890017780035508,7.0754716981132,-0.5889459377831474,671.1965366093939,Germany
1974-03-01,66.74,2.62,33456960000,39.79,-3.321033210332098,21.92,1.44333752199045,-2.287539310464737,1.076507284816298,0.17623363544814197,1.3823484733404223,1.4902676399026538,695.3583831968193,Germany
1974-04-01,68.55,2.52,34573410000,40.07,-3.8167938931297747,22.01,1.3842076366358873,-4.0967469114929544,1.0324055058735897,0.7036943955767816,2.7120167815403162,-1.4094635409175993,718.5623104789181,Germany
1974-05-01,67.77,2.46,34999230000,40.28,-2.3809523809523827,22.29,1.3613058589870903,-1.6545045008172554,1.0153243103122258,0.524082855003738,-1.1378555798687073,0.17738359201773246,727.4124124228147,Germany
1974-06-01,71.47,2.53,34738790000,40.42,2.8455284552845463,22.47,1.4064596734289954,3.3169485126217424,1.0490020949214143,0.34756703078451245,5.459642909842111,3.3699739658663574,721.9995136621449,Germany
1974-07-01,58.69,2.55,34371380000,40.56,0.7905138339920956,22.65,1.4240014792899405,1.2472313420958336,1.062085577828516,0.3463631865413097,-17.881628655379878,1.910053828789704,714.3633858259534,Germany
1974-08-01,55.39,2.62,33509030000,40.63,2.745098039215698,22.93,1.4786266305685454,3.8360319194221004,1.1028275196055966,0.17258382642997283,-5.622763673538933,-3.8201076575794413,696.4405888429109,Germany
1974-09-01,64.92,2.66,32932910000,40.7,1.5267175572519098,23.21,1.516918918918919,2.5897199170320517,1.1313876635313331,0.17228648781688616,17.2052717096949,-5.115463314820223,684.4667014446728,Germany
1974-10-01,64.92,2.59,32519070000,40.98,-2.6315789473684315,23.43,1.4808125915080528,-2.3802410900510385,1.104457909476192,0.6879606879606648,0.0,-3.6652322303012297,675.8655878556865,Germany
1974-11-01,69.39,2.52,33323460000,41.26,-2.7027027027026964,23.62,1.4426175472612701,-2.5793300560663757,1.0759702946604701,0.683260126891172,6.885397412199623,-3.437239075981069,692.5837633820848,Germany
1974-12-01,63.17,2.46,33169089999,41.33,-2.3809523809523827,23.8,1.4165981127510283,-1.8036266479385499,1.056563807702071,0.1696558410082316,-8.963827640870436,-10.397163120567377,689.3753883740312,Germany
1975-01-01,56.68,2.36,33954210000,41.75,-4.065040650406507,23.89,1.35042874251497,-4.6710051100913645,1.0072116582529314,1.016210984756838,-10.273864176032932,-7.807417046193876,705.6930626191164,Germany
1975-02-01,60.45,2.33,35015680000,41.96,-1.2711864406779578,24.08,1.3371401334604383,-0.9840288966142419,0.9973004044856549,0.5029940119760434,6.65137614678899,-8.172565699529088,727.7543037782632,Germany
1975-03-01,64.14,2.32,35228390000,42.17,-0.42918454935623307,24.17,1.3297225515769504,-0.5547348178303158,0.9917680319036104,0.5004766444232533,6.104218362282876,-3.8957147138147907,732.1751980164066,Germany
1975-04-01,61.03,2.37,34388110000,42.52,2.155172413793115,24.26,1.3522154280338663,1.6915465884399072,1.0085442502125135,0.8299739151055308,-4.848768319301522,-10.970094821298314,714.7110966087287,Germany
1975-05-01,63.89,2.35,34067489999,42.73,-0.8438818565400852,24.4,1.3419143458928156,-0.7617929752531061,1.0008612309620755,0.4938852304797514,4.686219891856469,-5.725247159510105,708.0474366253973,Germany
1975-06-01,62.2,2.34,33503920000,43.08,-0.42553191489362685,24.58,1.335125348189415,-0.5059188557138272,0.9957976852751088,0.8190966534051158,-2.645171388323675,-12.970477123268498,696.334384294197,Germany
1975-07-01,52.02,2.47,32279920000,43.08,5.5555555555555705,24.86,1.425352831940576,6.75797848295816,1.063093478579796,0.0,-16.36655948553054,-11.364798091668082,670.8951734085425,Germany
1975-08-01,52.92,2.58,32005570000,43.01,4.453441295546553,24.9,1.4936526389211813,4.791782459057314,1.1140346054097652,-0.16248839368616652,1.730103806228378,-4.459288680267193,665.1931738117457,Germany
1975-09-01,60.77,2.62,31599770000,43.22,1.5503875968992262,25.04,1.5179268857010644,1.625160103986123,1.132139451361484,0.48825854452452244,14.833711262282701,-6.392483056069009,656.7591609217142,Germany
1975-10-01,62.78,2.58,32307810000,43.29,-1.5267175572519098,25.18,1.5006791406791407,-1.1362698153908557,1.1192752925075318,0.16196205460434765,3.307553068948499,-3.2963647566235377,671.4748299376282,Germany
1975-11-01,68.94,2.59,31824430000,43.43,0.3875968992247979,25.36,1.5123739350679255,0.7793001229758012,1.1279978062384808,0.32340032340032465,9.812042051608794,-0.6485084306096067,661.4284200046972,Germany
1975-12-01,64.21,2.62,31554580000,43.57,1.158301158301168,25.45,1.5303878815698877,1.1911040043911525,1.1414334332780318,0.3223578171770658,-6.861038584276191,1.6463511160360822,655.8199469185093,Germany
1976-01-01,59.86,2.6,31608800000,43.92,-0.7633587786259549,25.5,1.5095628415300546,-1.3607687495846177,1.1259011638206735,0.8033050263943187,-6.774645693817149,5.610444601270292,656.9468374530029,Germany
1976-02-01,64.98,2.56,32427660000,44.2,-1.5384615384615397,25.59,1.4821357466063347,-1.8168899080690415,1.1054447792003836,0.6375227686703067,8.553291012362196,7.493796526054597,673.9657526701818,Germany
1976-03-01,63.95,2.56,35550100000,44.34,0.0,25.64,1.4803428055931438,-0.12097009449345553,1.104107521606412,0.3167420814479627,-1.585103108648822,-0.2962270034299941,738.8615121781909,Germany
1976-04-01,67.65,2.54,35234950000,44.55,-0.7812500000000007,25.73,1.4669854096520765,-0.9023177530636417,1.0941449634260465,0.47361299052772754,5.785770132916346,10.847124365066364,732.3115388852056,Germany
1976-05-01,67.45,2.56,34313059999,44.62,0.7874015748031503,25.91,1.4865441506051098,1.3332607689446663,1.1087327689787898,0.1571268237934964,-0.2956393200295726,5.572077007356402,713.1512822276767,Germany
1976-06-01,68.68,2.58,34045600000,44.69,0.7812500000000007,26.05,1.5038934884761694,1.1670920008663987,1.121672700436526,0.156880322725228,1.8235730170496733,10.418006430868164,707.5924821312406,Germany
1976-07-01,57.01,2.57,33774790000,44.62,-0.3875968992248151,26.19,1.5084782608695653,0.3048601798283812,1.1250922338481626,-0.15663459386887624,-16.991846243447885,9.592464436755076,701.9640567227895,Germany
1976-08-01,56.49,2.53,35099840000,44.76,-1.5564202334630364,26.32,1.4877033065236818,-1.3772127106364662,1.109597320597222,0.3137606454504782,-0.9121206805823512,6.746031746031744,729.5034573633421,Germany
1976-09-01,66.6,2.49,36016590000,44.83,-1.5810276679841737,26.42,1.467450368057105,-1.3613560162006988,1.09449175071767,0.1563896336014281,17.896972915560273,9.593549448741134,748.5568859413028,Germany
1976-10-01,68.88,2.43,36891540000,44.9,-2.4096385542168695,26.55,1.4368930957683743,-2.082337703127113,1.07170073633486,0.15614543832256356,3.423423423423433,9.716470213443774,766.7415571540506,Germany
1976-11-01,71.73,2.41,35719890000,45.04,-0.8230452674897125,26.6,1.4233126110124337,-0.9451284021013806,1.0615717882902296,0.3118040089086893,4.137630662020908,4.046997389033957,742.3903713418144,Germany
1976-12-01,65.89,2.39,35944770000,45.18,-0.8298755186721999,26.69,1.41188800354139,-0.8026773164692913,1.0530507923475867,0.3108348134991168,-8.141642269622196,2.6164148886466343,747.0642028319827,Germany
1977-01-01,63.37,2.39,35465570000,45.67,0.0,26.83,1.404066126560105,-0.5540012353434265,1.0472168779491873,1.0845506861443255,-3.8245560783123467,5.863681924490471,737.1046686355729,Germany
1977-02-01,66.8,2.4,35623100000,45.88,0.41841004184099523,27.1,1.4176111595466432,0.9647005030826161,1.057319384439129,0.45982045106196523,5.412655830834789,2.800861803631882,740.3787200169595,Germany
1977-03-01,67.52,2.39,35754540000,45.95,-0.4166666666666578,27.29,1.419436343852013,0.12875070099995778,1.058680690558403,0.15257192676547682,1.0778443113772518,5.5824863174354755,743.110525473504,Germany
1977-04-01,70.5,2.37,35715890000,46.16,-0.836820083682009,27.52,1.4129636048526866,-0.45600769822202736,1.0538530251098666,0.4570184983677672,4.413507109004744,4.212860310421274,742.3072366657175,Germany
1977-05-01,68.1,2.36,35960130000,46.3,-0.421940928270052,27.65,1.4093736501079914,-0.25407269744003314,1.0511754723019164,0.3032928942807711,-3.404255319148941,0.9636767976278549,747.3834399881949,Germany
1977-06-01,69.46,2.35,35452520000,46.51,-0.423728813559313,27.84,1.4066652332831648,-0.19217166608862524,1.0491554108832788,0.453563714902816,1.997063142437594,1.1357018054746426,736.8334417548067,Germany
1977-07-01,58.11,2.28,36400040000,46.44,-2.978723404255331,27.97,1.373204134366925,-2.378753531722788,1.0241985894936323,-0.15050526768436434,-16.340339763892885,1.9294860550780557,756.5263838286428,Germany
1977-08-01,57.01,2.32,36173740000,46.44,1.7543859649122824,28.07,1.40229112833764,2.1181842701139875,1.0458930029110156,0.0,-1.8929616245052516,0.9205169056470064,751.8230395284602,Germany
1977-09-01,67.58,2.32,35809820000,46.51,0.0,28.16,1.4046699634487205,0.16963917570387288,1.0476672471798982,0.15073212747631626,18.540606911068224,1.471471471471486,744.2594466971633,Germany
1977-10-01,69.46,2.28,37039140000,46.51,-1.7241379310344844,28.25,1.3848634702214577,-1.4100460423197347,1.032894656624358,0.0,2.7818881325835987,0.8420441347270602,769.8092267020266,Germany
1977-11-01,72.57,2.24,38249380000,46.58,-1.7543859649122628,28.39,1.3652554744525551,-1.4158793404931869,1.0182701145721558,0.15050526768436434,4.477397063057875,1.1710581346716653,794.9624543019078,Germany
1977-12-01,69.01,2.15,41392160000,46.72,-4.017857142857156,28.48,1.3106164383561643,-4.002110749147536,0.9775178168615065,0.3005581794761625,-4.905608378117665,4.735164668386704,860.2809536378695,Germany
1978-01-01,63.89,2.12,42347140000,47.07,-1.3953488372092933,28.66,1.2908264287231783,-1.509977217881342,0.9627575205261667,0.7491438356164393,-7.419214606578761,0.8205775603598031,880.1289418826263,Germany
1978-02-01,62.19,2.08,43692970000,47.21,-1.8867924528301903,28.85,1.2710866341876723,-1.5292369366059266,0.9480346769123292,0.2974293605268796,-2.6608232900297457,-6.901197604790421,908.1002271655024,Germany
1978-03-01,66.0,2.03,44068470000,47.35,-2.4038461538461666,29.08,1.2467243928194296,-1.916646805417177,0.929864200563042,0.29654734166491004,6.126386878919443,-2.251184834123221,915.9044948840998,Germany
1978-04-01,64.38,2.04,43042990000,47.56,0.4926108374384351,29.3,1.2567703952901599,0.805791763487651,0.9373569697027992,0.4435058078141596,-2.454545454545465,-8.680851063829797,894.591257973135,Germany
1978-05-01,63.25,2.11,41672670000,47.63,3.4313725490195996,29.58,1.3103884106655468,4.266333419081514,0.9773477433573194,0.14718250630783025,-1.755203479341405,-7.1218795888399296,866.1109806358556,Germany
1978-06-01,64.3,2.08,42359550000,47.77,-1.4218009478672893,29.9,1.3019049612727653,-0.6473996048601105,0.971020397928715,0.2939323955490236,1.6600790513833896,-7.42873596314425,880.386867215217,Germany
1978-07-01,61.13,2.05,42758080000,47.7,-1.4423076923077043,30.13,1.2948951781970646,-0.5384250989294848,0.9657921803905418,-0.1465354825204157,-4.930015552099521,5.197040096368966,888.6697828314423,Germany
1978-08-01,59.78,2.0,44864120000,47.63,-2.439024390243894,30.27,1.271047659038421,-1.8416563410057263,0.948005607459442,-0.14675052410901834,-2.2084083101586827,4.858796702332935,932.4410211432266,Germany
1978-09-01,69.04,1.97,46594860000,47.56,-1.5000000000000013,30.5,1.2633515559293524,-0.6054928825320993,0.9422655009802698,-0.1469661977745118,15.490130478420895,2.160402485942603,968.412148470218,Germany
1978-10-01,71.65,1.84,52053030000,47.63,-6.5989847715735985,30.77,1.1886794037371404,-5.910639191581268,0.8865715869905805,0.14718250630783025,3.7804171494785654,3.1528937517996125,1081.852947228186,Germany
1978-11-01,70.1,1.9,54347840000,47.77,3.2608695652173822,30.91,1.2294117647058822,3.4266902278849543,0.9169516489251913,0.2939323955490236,-2.163293789253329,-3.4036103072895174,1129.5475187416737,Germany
1978-12-01,68.76,1.88,57817580000,47.91,-1.0526315789473695,31.05,1.2184095178459613,-0.8949196010461957,0.9087456688868434,0.2930709650408092,-1.9115549215406369,-0.3622663382118585,1201.6614465017967,Germany
1979-01-01,64.8,1.85,55912030000,48.39,-1.5957446808510536,31.32,1.1973961562306261,-1.7246550775871228,0.8930729405660334,1.0018785222291937,-5.759162303664933,1.4243230552511976,1162.05712599268,Germany
1979-02-01,64.52,1.86,53936260000,48.53,0.540540540540541,31.69,1.2145765505872657,1.4348128868830745,0.9058868662065404,0.2893159743748708,-0.43209876543209846,3.746583051937602,1120.993376244682,Germany
1979-03-01,70.81,1.86,56185950000,48.81,0.0,32.01,1.2198033189920097,0.430336680073129,0.9097852296717922,0.5769627034823754,9.748915065096098,7.287878787878799,1167.7501886117964,Germany
1979-04-01,68.26,1.89,55139120000,49.02,1.612903225806441,32.38,1.2484332925336596,2.3470975276004724,0.9311387763038931,0.4302397049784856,-3.6011862731252564,6.026716371543972,1145.9932203671644,Germany
1979-05-01,68.19,1.91,52425450000,49.16,1.0582010582010593,32.79,1.273980878763222,2.0463717510860624,0.9501933371855844,0.2855977152182554,-0.10254907705832261,7.810276679841888,1089.5932012461888,Germany
1979-06-01,68.76,1.88,54558650000,49.44,-1.5706806282722525,33.16,1.2609385113268607,-1.023749072986313,0.9404657417045693,0.5695687550854478,0.8358996920369677,6.93623639191292,1133.928924008671,Germany
1979-07-01,65.86,1.82,56255560000,49.72,-3.191489361702119,33.52,1.2269991954947708,-2.6915916618627467,0.9151522442181735,0.5663430420711935,-4.217568353694013,7.737608375592986,1169.1969398125727,Germany
1979-08-01,62.26,1.83,54931730000,49.79,0.5494505494505499,33.84,1.2437678248644308,1.3666373565060397,0.9276590566565625,0.14078841512470408,-5.466140297600974,4.148544663767151,1141.68289524823,Germany
1979-09-01,70.46,1.8,60209540000,50.0,-1.6393442622950833,34.21,1.23156,-0.9815195907452834,0.9185539012801553,0.421771440048202,13.170575008030827,2.0567786790266274,1251.375151460988,Germany
1979-10-01,74.76,1.79,60043260000,50.07,-0.555555555555556,34.49,1.2330157779109248,0.11820600790255487,0.9196396871772918,0.14000000000000679,6.102753335225675,4.340544312630845,1247.9192429756395,Germany
1979-11-01,73.78,1.77,57176680000,50.35,-1.1173184357541908,34.81,1.223708043694141,-0.7548755160743936,0.9126975523426873,0.5592170960655007,-1.310861423220977,5.249643366619128,1188.3411930241693,Germany
1979-12-01,71.52,1.73,60455860000,50.49,-2.25988700564972,35.17,1.2050722915428798,-1.5228920204694796,0.8987981541470403,0.2780536246276055,-3.063160748170246,4.013961605584626,1256.4945848150358,Germany
1980-01-01,68.48,1.72,59544210000,50.77,-0.5780346820809253,35.68,1.2087768367145952,0.30741269197820387,0.9015611737481543,0.5545652604476148,-4.250559284116317,5.679012345679024,1237.5471529490987,Germany
1980-02-01,68.69,1.75,56843960000,51.4,1.7441860465116297,36.18,1.2318093385214008,1.9054387135186257,0.9187398693788044,1.2408902895410634,0.3066588785046731,6.463112213267208,1181.4260506664282,Germany
1980-03-01,73.7,1.85,53350780000,51.61,5.71428571428572,36.73,1.3166149970935865,6.8846416340683,0.9819918169348423,0.40856031128404524,7.293638084146181,4.08134444287529,1108.8249537043773,Germany
1980-04-01,69.68,1.87,56061380000,51.89,1.081081081081082,37.15,1.3388032376180383,1.6852489583843555,0.9985408238011563,0.5425305173416106,-5.454545454545445,2.0802812774685098,1165.1611669614483,Germany
1980-05-01,67.98,1.79,56035380000,52.17,-4.278074866310163,37.51,1.28700210849147,-3.869211521980742,0.9599051671949606,0.5396030063596013,-2.4397244546498276,-0.30796304443465594,1164.6207915668185,Germany
1980-06-01,67.7,1.77,57533270000,52.31,-1.1173184357541908,37.93,1.2834276428981075,-0.2777357993260954,0.9572391669060791,0.26835345984281833,-0.41188584877905887,-1.5415939499709208,1195.7524415615187,Germany
1980-07-01,65.37,1.75,58834210000,52.38,-1.12994350282486,37.93,1.267229858724704,-1.2620722533938422,0.9451581169819392,0.13381762569297795,-3.4416543574593783,-0.7440024293956848,1222.7907479418973,Germany
1980-08-01,61.13,1.79,58822210000,52.45,2.285714285714288,38.2,1.303679694947569,2.876339755720947,0.9723440756551143,0.1336387934326,-6.4861557289276455,-1.8149694828139995,1222.5413439136064,Germany
1980-09-01,69.11,1.79,57012750000,52.45,0.0,38.52,1.314600571973308,0.8376963350785527,0.9804893663412305,0.0,13.05414690004907,-1.9159806982685157,1184.9341261610277,Germany
1980-10-01,73.42,1.84,54912830000,52.52,2.793296089385477,38.89,1.3624828636709825,3.642345265817104,1.0162021743580005,0.13346043851287792,6.236434669367674,-1.7924023542001066,1141.2900839036718,Germany
1980-11-01,71.16,1.92,55719790000,52.87,4.3478260869565135,39.21,1.4239303953092493,4.509967301365303,1.0620325601373095,0.6664127951256482,-3.0781803323345236,-3.551097858498242,1158.0616734594623,Germany
1980-12-01,67.49,1.97,55580190000,53.29,2.604166666666669,39.58,1.4631750797522987,2.7560816576660097,1.0913030447256946,0.7944013618309098,-5.157391793142219,-5.634787472035796,1155.1602732636804,Germany
1981-01-01,64.24,2.01,55613730000,53.78,2.0304568527918687,39.9,1.4912420974339902,1.918226880028806,1.1122367130721957,0.9194970913867451,-4.815528226403909,-6.191588785046742,1155.8573575227529,Germany
1981-02-01,66.36,2.14,53824830000,54.2,6.467661691542307,40.31,1.5915756457564576,6.7281864222525245,1.1870700725844268,0.7809594644849316,3.3001245330012585,-3.3920512447226603,1118.6774520053125,Germany
1981-03-01,71.87,2.11,56614520000,54.62,-1.4018691588785164,40.59,1.5680135481508606,-1.4804258703266515,1.1694963801309817,0.7749077490774914,8.30319469559977,-2.4830393487109914,1176.6574456455096,Germany
1981-04-01,67.56,2.16,55790850000,54.9,2.36966824644551,40.86,1.6076065573770493,2.525042546531586,1.1990266613094356,0.5126327352618087,-5.9969389174899135,-3.042479908151552,1159.538560980324,Germany
1981-05-01,66.28,2.29,56030670000,55.18,6.018518518518514,41.18,1.708992388546575,6.306632098773313,1.2746448616044266,0.5100182149362587,-1.8946121965660145,-2.500735510444252,1164.5229004857142,Germany
1981-06-01,65.93,2.38,54373610000,55.39,3.9301310043668063,41.55,1.7853222603358005,4.466366983304182,1.3315751788575099,0.3805726712577062,-0.5280627640313784,-2.6144756277695635,1130.083113892428,Germany
1981-07-01,64.17,2.44,52956300000,55.74,2.521008403361347,42.01,1.8389738069608896,3.005146343439291,1.3715909616550916,0.6318830113738905,-2.669497952373734,-1.8357044515832976,1100.6262119477,Germany
1981-08-01,59.86,2.5,51573850000,55.88,2.4590163934426252,42.33,1.8937902648532567,2.980817762867294,1.4124755886739888,0.25116612845352826,-6.716534206015279,-2.077539669556683,1071.8938287051567,Germany
1981-09-01,70.17,2.36,53049380000,56.16,-5.600000000000005,42.74,1.7960541310541311,-5.160874232643642,1.3395794999757313,0.501073729420165,17.223521550283994,1.5337867168282449,1102.5607558604752,Germany
1981-10-01,73.92,2.25,50319090000,56.44,-4.661016949152538,42.83,1.7074326718639263,-4.934230970989251,1.273481553406906,0.4985754985755042,5.344164172723387,0.6810133478616143,1045.815312160317,Germany
1981-11-01,71.16,2.22,50850370000,56.72,-1.3333333333333246,42.97,1.6818300423131172,-1.4994810614031406,1.2543859386931069,0.49610205527994555,-3.7337662337662447,0.0,1056.8572598395085,Germany
1981-12-01,67.35,2.26,49790300000,56.86,1.8018018018017834,43.11,1.7134822370735137,1.8820091188800125,1.2779935964452598,0.24682651622003338,-5.354131534569984,-0.20743813898355112,1034.8251158169955,Germany
1982-01-01,63.95,2.29,47535810000,57.35,1.3274336283185952,43.25,1.7269834350479514,0.7879391850303952,1.2880634087738312,0.8617657404150547,-5.0482553823310905,-0.45143212951430645,987.968541838565,Germany
1982-02-01,64.73,2.37,46835950000,57.42,3.493449781659392,43.38,1.7905015673981193,3.677981563755073,1.335438143478008,0.12205754141239034,1.2197028928850662,-2.4562989752863085,973.422883235269,Germany
1982-03-01,72.01,2.38,46847460000,57.42,0.42194092827003316,43.34,1.7963984674329503,0.32934347236568406,1.3398363218310343,0.0,11.246717132705086,0.19479615973285735,973.6621032657379,Germany
1982-04-01,67.63,2.4,47808290000,57.63,0.8403361344537823,43.52,1.8123893805309734,0.8901651492095874,1.3517630778244258,0.3657262277952045,-6.082488543257892,0.1036116044996982,993.6316759742864,Germany
1982-05-01,65.86,2.31,48338140000,58.05,-3.7499999999999942,43.93,1.7481188630490958,-3.5461760134043785,1.3038271798005592,0.7287870900572591,-2.6171817240869366,-0.6336753168376563,1004.6439030067735,Germany
1982-06-01,65.23,2.43,47368400000,58.68,5.194805194805199,44.48,1.8419631901840492,5.368303558676124,1.3738205806927792,1.0852713178294726,-0.9565745520801583,-1.0617321401486413,984.4891478072191,Germany
1982-07-01,59.93,2.46,46570580000,58.74,1.2345679012345598,44.71,1.8724310520939733,1.6540972193304082,1.3965449087166075,0.10224948875257045,-8.125095814809146,-6.607448963690199,967.9075209863098,Germany
1982-08-01,57.59,2.48,46047700000,58.68,0.8130081300813016,44.81,1.8938104976141787,1.1418014829596146,1.4124906791945309,-0.10214504596527396,-3.90455531453362,-3.79218175743401,957.0401561269216,Germany
1982-09-01,66.78,2.5,45931150000,58.88,0.8064516129032264,44.9,1.9064198369565215,0.6658184310535775,1.421895302473522,0.3408316291751978,15.957631533252293,-4.831124412141941,954.6178195021479,Germany
1982-10-01,68.83,2.53,47259080000,59.16,1.1999999999999922,45.03,1.9257251521298173,1.0126476235222004,1.4362940914629936,0.47554347826086474,3.0697813716681566,-6.885822510822514,982.2170771094906,Germany
1982-11-01,66.64,2.56,48953340000,59.3,1.1857707509881523,44.94,1.9400741989881958,0.7451243414725361,1.4469962683536164,0.23664638269100813,-3.181752142960914,-6.351883080382237,1017.4300161904782,Germany
1982-12-01,63.39,2.42,50522150000,59.44,-5.468750000000004,44.76,1.8223283983849259,-6.069139039356209,1.3591760529329395,0.23608768971332683,-4.876950780312129,-5.879732739420929,1050.0356439923764,Germany
1983-01-01,61.48,2.39,51755840000,59.72,-1.2396694214875952,44.85,1.7949012056262559,-1.5050631259973746,1.3387195953428592,0.4710632570659401,-3.0130935478782206,-3.8623924941360577,1075.6762486308758,Germany
1983-02-01,62.04,2.43,53547540000,59.72,1.673640167364018,44.9,1.826975887474883,1.7869887071269686,1.362642363331732,0.0,0.9108653220559537,-4.155723775683617,1112.9143484215842,Germany
1983-03-01,69.46,2.41,55499250000,59.72,-0.8230452674897125,44.9,1.8119390488948428,-0.8230452674897082,1.3514271998475202,0.0,11.960025789813011,-3.5411748368282314,1153.4780430928595,Germany
1983-04-01,65.3,2.44,51105720000,59.86,1.2448132780082906,45.22,1.8432475776812562,1.7279018742661023,1.3747785357630276,0.23442732752847473,-5.989058450906992,-3.445216619843261,1062.164369724845,Germany
